type,status,isSend,content,content2,talkerId
1,3,0,wxid_1252782525412,胡春华,1569
1,3,0,q32444005,你认得呢啊,1569
1,3,0,kuaful,喝过酒的,1569
1,3,0,kuaful,当时吃的海之蓝,1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,wxid_1252782525412,又想吃火锅了,1569
1,3,0,q32444005,今晚？,1569
1,3,0,kuaful,难道,1569
1,3,0,wxid_1252782525412,要,1569
1,2,1,吃,,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,插播下,1569
1,2,1,@小心我来了?鸽子汤,,1569
1,2,1,很补,,1569
1,3,0,kuaful,那大家是什么意思,1569
1,3,0,kuaful,弱弱地问,1569
1,2,1,男人心海底针,,1569
1,3,0,kuaful,给个说法撒,1569
1,3,0,kuaful,请几位,1569
1,3,0,kuaful,人好决定是不是现在吃个节晌,1569
1,3,0,kuaful,刁德一、骚丙呢,1569
1,3,0,wxid_1252782525412,就这么愉快的定了包,1569
1,3,0,wxid_1252782525412,决定人是否要跟丈母娘说不要烧晚饭了,1569
1,3,0,wxid_1252782525412,@我要去西藏?@我爱周星驰?,1569
1,3,0,q32444005,就这么愉快的定了包,1569
1,3,0,wxid_1252782525412,除了今天以后就么得空子了,1569
1,3,0,q32444005,说好的周四呢,1569
1,3,0,wxid_1252782525412,@我爱周星驰?,1569
1,3,0,q32444005,你以后怎么了？,1569
1,3,0,wxid_1252782525412,周四火的再说包,1569
1,3,0,kuaful,喜欢这种对话,1569
1,2,1,看样子是大事,,1569
1,3,0,wxid_1252782525412,就今天特别想吃火锅,1569
1,3,0,kuaful,那怎么撒,1569
1,3,0,wxid_1252782525412,特别想跟你们吃火锅,1569
1,3,0,q32444005,羽绒服了只有,1569
1,3,0,wxid_1252782525412,安,1569
1,2,1,哪个发个定包,,1569
1,3,0,wxid_1252782525412,这个包舍我其谁,1569
1,2,1,诚意满满,,1569
1,3,0,kuaful,马去吃节晌,1569
1,3,0,q32444005,人最少，怎么弄,1569
1,3,0,q32444005,浪，今天不喝酒啊,1569
1,3,0,kuaful,再来一次,1569
1,2,1,人晚上啤酒,,1569
1,2,1,大便,,1569
1,2,1,请体谅,,1569
1,3,0,wxid_1252782525412,我把香香，小香香也叫上，明天开学了，跟你们高材生一起吃个饭碰个好彩头,1569
1,3,0,q32444005,感觉有问题,1569
1,3,0,wxid_1252782525412,@我爱周星驰?浪,1569
1,3,0,q32444005,感觉有事情要发生,1569
1,3,0,kuaful,浪,1569
1,3,0,kuaful,看来恩必须要到场,1569
1,3,0,kuaful,那恩带匣子准备个小东西,1569
1,3,0,kuaful,恩成绩不丑呢,1569
1,3,0,wxid_1252782525412,意思是你学历最高是滴啊,1569
1,3,0,q32444005,就你会做人,1569
1,3,0,wxid_1252782525412,@我是如此想小心?你也是最调皮的,1569
1,3,0,kuaful,以前不代表以后,1569
1,3,0,kuaful,光成绩好没得用,1569
47,3,0,kuaful,0,1569
1,3,0,wxid_1252782525412,还会哄人,1569
1,3,0,kuaful,复旦的呢,1569
1,3,0,kuaful,南理的呢,1569
1,3,0,wxid_1252782525412,@我是如此想小心?要不要接驾？,1569
1,3,0,kuaful,可以,1569
1,3,0,kuaful,五点半,1569
1,3,0,kuaful,你来带我,1569
1,3,0,q32444005,又是宝马专车接送,1569
1,3,0,q32444005,哪个来接嗯,1569
1,3,0,wxid_1252782525412,你早点下来,1569
1,3,0,wxid_1252782525412,那里停一次老贵了,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,人还在检查没结束呢,1569
1,3,0,kuaful,你解放路左转过来,1569
1,3,0,kuaful,走辅道，停正门口,1569
1,3,0,wxid_1252782525412,正门口,1569
1,3,0,kuaful,一点都不要钱,1569
1,3,0,wxid_1252782525412,阳光,1569
1,3,0,kuaful,恩要炫富,1569
1,3,0,wxid_1252782525412,不怕纪检委的看到嘛,1569
1,3,0,kuaful,只要不是现金和有价卡券都不碍事,1569
1,3,0,kuaful,培训过了,1569
1,3,0,q32444005,那一般收什么,1569
1,3,0,kuaful,白开水，百姓家里的千层底，小米等,1569
1,3,0,wxid_1252782525412,茅台，软中华都不碍事,1569
1,3,0,kuaful,但是要折成钱还给人家,1569
1,3,0,kuaful,@小心我来了?就不能把商标巴得了嘛,1569
3,3,0,kuaful,,1569
1,3,0,wxid_1252782525412,有商标和么得商标口感肺感不一样,1569
1,3,0,kuaful,浪,1569
1,3,0,kuaful,毕平晚上要带恩走,1569
1,3,0,kuaful,恩拒还是不拒？,1569
1,3,0,q32444005,放着我来,1569
1,3,0,kuaful,他在山水人家,1569
1,3,0,q32444005,离嗯很近,1569
1,3,0,q32444005,你先带她来一块晚饭包,1569
1,3,0,kuaful,嗯把她拒得了,1569
1,3,0,wxid_1252782525412,比平又是哪够,1569
1,3,0,q32444005,浪,1569
1,3,0,q32444005,没敲，晚上不吃了,1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,kuaful,好几天没开顺风车了,1569
1,3,0,kuaful,手痒,1569
1,3,0,kuaful,刁德一晚上带客人啊？,1569
1,3,0,wxid_1252782525412,不带,1569
1,3,0,wxid_1252782525412,专驾,1569
1,3,0,kuaful,浪,1569
1,3,0,kuaful,不亏的了嘛,1569
1,3,0,wxid_1252782525412,晚上饮酒不？,1569
1,3,0,kuaful,这个话问的,1569
1,3,0,kuaful,恩怎么接？,1569
1,3,0,kuaful,请问你人格,1569
1,2,1,怎么说,,1569
1,3,0,wxid_1252782525412,度数区间,1569
1,2,1,晚上,,1569
1,3,0,kuaful,12-60,1569
1,3,0,wxid_1252782525412,@我爱周星驰?马上发布顺风车,1569
1,3,0,q32444005,浪,1569
1,3,0,kuaful,发到元和，省些个钱,1569
1,3,0,kuaful,剩下的黑子接上,1569
1,3,0,wxid_1252782525412,60度只有溧阳太白,1569
1,3,0,kuaful,不要吓黑子,1569
1,3,0,kuaful,他85的,1569
1,3,0,q32444005,想吃嘎窝了,1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,wxid_1252782525412,嘎里冰箱里有,1569
1,3,0,q32444005,再叫老板娘一些龙虾,1569
1,3,0,wxid_1252782525412,麻痹,1569
1,3,0,q32444005,大煮干丝,1569
1,3,0,wxid_1252782525412,说来说去还是想老板娘了,1569
1,3,0,q32444005,人家这个星期不开,1569
1,3,0,wxid_1252782525412,下个星期开的,1569
1,3,0,wxid_1252782525412,店面更大,1569
1,3,0,q32444005,不去，估计价格更贵,1569
43,3,0,q32444005,0,1569
3,3,0,q32444005,,1569
3,3,0,q32444005,,1569
1,3,0,q32444005,非常有礼貌,1569
1,3,0,q32444005,型男,1569
1,3,0,q32444005,亲和力爆棚,1569
1,3,0,q32444005,自带导航,1569
3,2,1,,,1569
1,2,1,一个小时了,,1569
1,3,0,q32444005,浪,1569
1,3,0,q32444005,早晓得嗯中午不回来，晚上带你一块的,1569
1,3,0,kuaful,@小心我来了?出发了吗,1569
1,3,0,wxid_1252782525412,马上,1569
1,3,0,kuaful,到哪了？@小心我来了?,1569
1,3,0,wxid_1252782525412,解放路,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,到班上了,1569
1,3,0,kuaful,吃个垫垫,1569
1,3,0,wxid_1252782525412,浪,1569
3,3,0,wxid_1252782525412,,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,wxid_1252782525412,@我是如此想小心?好下来了,1569
3,3,0,wxid_1252782525412,,1569
3,3,0,kuaful,,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,@我爱周星驰?来了吗,1569
1,3,0,kuaful,@我要去西藏?到哪了,1569
1,3,0,q32444005,马上就到,1569
1,3,0,q32444005,你们呢，到哪了,1569
1,3,0,q32444005,有个疑问，晚上到哪吃,1569
1,3,0,wxid_1252782525412,华星路火锅,1569
1,3,0,q32444005,我到了，你们人呢,1569
1,3,0,kuaful,就到,1569
48,3,0,kuaful,,1569
1,3,0,wxid_1252782525412,点菜,1569
1,3,0,q32444005,？,1569
1,3,0,q32444005,到底哪个,1569
1,3,0,wxid_1252782525412,御荣府,1569
3,2,1,,,1569
1,3,0,q32444005,浪，@我爱周星驰?你早呢,1569
1,2,1,顺丰一直没人接,,1569
1,2,1,怪我咯,,1569
1,3,0,wxid_1252782525412,曹操专车,1569
3,3,0,q32444005,,1569
1,3,0,q32444005,小黄专车,1569
3,2,1,,,1569
1,3,0,q32444005,一共几个人？,1569
1,3,0,q32444005,科长在哪,1569
1,3,0,q32444005,嗯点菜了,1569
1,2,1,鸳鸯锅,,1569
1,2,1,不能吃辣,,1569
1,3,0,q32444005,@小心我来了?,1569
1,3,0,q32444005,家属两个？,1569
1,3,0,q32444005,@我是如此想小心?,1569
1,3,0,q32444005,@小心我来了?,1569
1,2,1,浪,,1569
1,2,1,人呢,,1569
1,3,0,kuaful,在了,1569
3,3,0,kuaful,,1569
43,2,1,wxid_0mkad3zxhnsr22,10,1569
43,3,0,q32444005,10,1569
3,3,0,q32444005,,1569
3,3,0,q32444005,,1569
3,2,1,,,1569
3,2,1,,,1569
3,3,0,q32444005,,1569
1,2,1,到了没,,1569
3,3,0,q32444005,,1569
1,2,1,高级,,1569
1,2,1,高级,,1569
1,3,0,q32444005,必须的,1569
1,2,1,科长又当连襟了,,1569
3,3,0,kuaful,,1569
1,3,0,wxid_1252782525412,一般这种情况下我都么空,1569
1,2,1,浪,,1569
1,2,1,刚到,,1569
1,2,1,钥匙没了,,1569
1,2,1,浪,,1569
3,2,1,,,1569
1,3,0,kuaful,已被酒色掏空,1569
1,3,0,kuaful,https,1569
1,3,0,kuaful,贵州茅台酒新飞天茅台酒53度500ml茅台官方商城正品直供?此商品2017年8月30日10,1569
3,3,0,kuaful,,1569
3,3,0,kuaful,,1569
3,3,0,kuaful,,1569
3,3,0,kuaful,,1569
1,3,0,q32444005,浪,1569
1,3,0,wxid_1252782525412,浪,1569
1,2,1,浪,,1569
1,3,0,q32444005,明天晚上怎么说,1569
1,3,0,kuaful,可以,1569
1,3,0,q32444005,可以,1569
1,3,0,kuaful,恩没问题,1569
1,3,0,q32444005,到哪吃呢？[尴尬]总不能班长到元和包，把她黑了呢,1569
1,3,0,kuaful,请城西人决定,1569
1,3,0,kuaful,欢迎来滨江,1569
1,3,0,wxid_1252782525412,嗯缺席,1569
1,3,0,q32444005,浪，要不就取消吧，反正班长老放嗯们鸽子呢,1569
1,3,0,kuaful,@小心我来了?又为什么,1569
1,3,0,kuaful,发包,1569
1,3,0,kuaful,见面发包的呢？,1569
1,3,0,wxid_1252782525412,明天老家姑嗲嗲姑奶奶过来,1569
1,3,0,kuaful,发包的事情怎么说,1569
1,3,0,kuaful,一个是周四包，一个是汉庭包,1569
1,3,0,kuaful,一说到包，人就不见了,1569
1,3,0,kuaful,绝呢,1569
1,2,1,绝,,1569
1,2,1,好大的鸽,,1569
1,3,0,q32444005,看来只有这样了,1569
1,2,1,[凋谢],,1569
1,2,1,保重要硬,,1569
1,2,1,要硬,,1569
1,2,1,硬,,1569
1,3,0,wxid_1252782525412,三个连襟陪好班长,1569
1,3,0,q32444005,结束,1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,q32444005,现在嗯去跟班长说，没空,1569
1,3,0,wxid_1252782525412,难得班长这么主动,1569
1,3,0,wxid_1252782525412,@我要去西藏?你有没有考虑过黄连襟的感受,1569
1,3,0,q32444005,没有,1569
1,2,1,@小心我来了?你有没有考虑我们三个的感受,,1569
1,3,0,wxid_1252782525412,你们就把班长当做是我,1569
1,2,1,浪,,1569
1,2,1,科长和东子立马真硬不起来了,,1569
3,2,1,,,1569
1,2,1,像一个人,,1569
3,2,1,,,1569
1,3,0,q32444005,明天到底怎么说,1569
1,3,0,q32444005,看来取消的多,1569
1,3,0,kuaful,也可以海东先探个虚实,1569
1,3,0,kuaful,单独吃下，预热下气氛,1569
1,3,0,q32444005,已经取消了,1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,kuaful,@小心我来了发个包,1569
1,3,0,kuaful,@我要去西藏为什么？,1569
1,3,0,kuaful,征求过我们同意了吗,1569
1,3,0,kuaful,保重发包,1569
1,3,0,wxid_1252782525412,你们有多久没有看到班长了,1569
1,3,0,kuaful,保重发包,1569
1,3,0,wxid_1252782525412,班长有多久没看到你们了,1569
1,3,0,kuaful,一切都从你时间调整开始,1569
1,3,0,kuaful,保重发包,1569
1,3,0,q32444005,生气了,1569
436207665,3,0,wxid_1252782525412,,1569
49,3,0,kuaful,,1569
1,3,0,q32444005,科长给班长道歉去,1569
1,3,0,wxid_1252782525412,科长给班长道歉去,1569
3,3,0,kuaful,,1569
49,3,0,wxid_1252782525412,,1569
1,3,0,q32444005,明天到底怎么说,1569
1,3,0,q32444005,@我是如此想小心?@我爱周星驰?@小心我来了?,1569
1,3,0,kuaful,你不是把班长拒了吗,1569
1,3,0,q32444005,不忍心,1569
1,3,0,q32444005,但不全，嗯觉得意义不大,1569
1,3,0,q32444005,你们认为呢,1569
1,3,0,kuaful,4个人感觉班长也是蛮抗拒的,1569
1,3,0,kuaful,毕竟人家也是女孩子,1569
1,3,0,q32444005,科长的建议是什么？,1569
1,3,0,kuaful,看小心的情况,1569
1,3,0,q32444005,说出你的想法,1569
10000,3,0,"<imgsrc=""SystemMessages_HongbaoIcon.png""/>你领取了张保重的<_wc_custom_link_color=""#FD9931""href=""weixin","//weixinhongbao/opendetail?sendid=1000039401201708307018493434029&sign=eef24de44ce168a8f2a368ef7dea25f1233e6b62b6f65cdb4a40219f08f0573e569b8b1666dc7e1d337b997e72752fef2b611d1a5d77c0a62fa9f00f84f127cc73909372e11faeee708497042c0c05275b78925e560ff6d38c08f9265802fb2e&ver=6"">红包</_wc_custom_link_>",1569
1,2,1,科长给班长道歉去,,1569
1,3,0,q32444005,浪，看来是黄了,1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,wxid_1252782525412,你们可以先开始吗，人吃好视情况再过来呗,1569
1,2,1,一切可以谈,,1569
49,3,0,kuaful,,1569
1,3,0,q32444005,怎么说,1569
1,2,1,地点先定？,,1569
1,3,0,q32444005,青青酒家？,1569
1,3,0,q32444005,浪，又没声音了,1569
1,3,0,wxid_1252782525412,看来班长的诱惑力几乎是零,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,wxid_1252782525412,有个名字老牛逼了,1569
1,2,1,保重就很牛逼,,1569
1,3,0,wxid_1252782525412,浪,1569
3,3,0,wxid_1252782525412,,1569
1,2,1,科长的白丽莎,,1569
1,3,0,q32444005,科长的白丽莎,1569
1,2,1,换位也思考,,1569
1,3,0,q32444005,明天到底怎么说,1569
1,3,0,q32444005,截止到晚上12点没说法就取消了,1569
1,2,1,你是知道我的,,1569
1,2,1,我很随和,,1569
3,2,1,,,1569
3,2,1,,,1569
1,3,0,q32444005,今天到底怎么说,1569
1,3,0,q32444005,你们有没有空,1569
1,3,0,q32444005,给个准信,1569
1,3,0,q32444005,如果没空，我就取消了,1569
1,2,1,没看出来,,1569
1,3,0,q32444005,@我是如此想小心@我爱周星驰@小心我来了,1569
1,2,1,保重已经投降,,1569
1,3,0,q32444005,科长呢,1569
1,2,1,科长一切可以谈,,1569
1,2,1,就看你的条件能不能,,1569
1,2,1,达到他的预期,,1569
1,3,0,wxid_1252782525412,浪，最关键的还没冲破心理最后一道关,1569
1,3,0,q32444005,对不起，没的条件,1569
1,3,0,wxid_1252782525412,逗,1569
1,3,0,wxid_1252782525412,唉来不来,1569
1,3,0,wxid_1252782525412,不来侬跟班长烛光,1569
3,3,0,q32444005,,1569
1,2,1,解脱了,,1569
1,3,0,wxid_1252782525412,那个人是谁,1569
1,3,0,wxid_1252782525412,就这么坦然法子,1569
1,2,1,坦荡荡,,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,浪,1569
1,3,0,kuaful,人手机坏了刚去修,1569
1,3,1,误伤,,1569
1,3,0,wxid_1252782525412,然后呢@我是如此想小心?,1569
1,3,0,kuaful,海东什么情况？,1569
1,3,0,kuaful,我这里看不到昨天的消息,1569
1,3,0,q32444005,嗯只想说，嗯受伤了,1569
1,3,0,q32444005,这张图片一看就是很久以前的了,1569
1,3,0,wxid_1252782525412,看破说破就囧了,1569
1,3,0,kuaful,马上给你看,1569
1,3,0,kuaful,现在用的是肾4,1569
1,2,1,来,,1569
1,2,1,看看,,1569
1,3,0,q32444005,@我爱周星驰?认真就是你的不对了,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,看第一行,1569
1,3,0,kuaful,认真就不对了,1569
1,2,1,认真你就输了,,1569
1,2,1,是哒,,1569
1,2,1,看样子国足完蛋,,1569
1,3,0,wxid_1252782525412,逗,1569
3,3,0,kuaful,,1569
1,3,0,q32444005,麻痹，限行，走不了了,1569
3,3,0,kuaful,,1569
1,3,0,wxid_1252782525412,期待下文,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,其实不想发的,1569
1,3,0,kuaful,但是清者自清,1569
1,3,0,kuaful,希望大家思想单纯一点,1569
1,3,0,kuaful,@我要去西藏晚上怎么说啊,1569
1,3,0,kuaful,尤其是皮蛋，绝对的小人之心,1569
1,3,0,q32444005,一切都结束了,1569
1,3,0,q32444005,班长被嗯拒的了,1569
1,3,0,kuaful,你屌,1569
1,3,0,q32444005,要么你戴罪立功,1569
1,3,0,q32444005,你邀请班长,1569
1,3,0,q32444005,嗯确实有屌,1569
1,3,0,q32444005,问你们个个没声音,1569
1,2,1,@我是如此想小心?戴罪,,1569
1,2,1,立功,,1569
3,2,1,,,1569
3,2,1,,,1569
49,2,1,"<msg><appmsgappid=""""sdkver=""0""><title>2017杭州云栖大会，8月10日-9月15日，使用专属优惠码可9折抢票</title><des>https",//m.aliyun.com/markets/aliyun/m/yq/2017hangzhou/share02?code=aGdqODNo&amp;from=timeline</des><username></username><action>view</action><type>5</type><showtype>0</showtype><content></content><url>https,1569
3,3,0,q32444005,,1569
1,3,0,q32444005,接力回城西,1569
3,3,0,kuaful,,1569
3,3,0,kuaful,,1569
1,3,0,q32444005,那升级撒,1569
1,3,0,kuaful,手机没修好呢,1569
1,3,0,wxid_1252782525412,鄙视,1569
1,3,0,q32444005,@我爱周星驰?过来看球啊,1569
1,3,0,q32444005,嗯叫份龙虾外卖,1569
1,2,1,啊,,1569
1,3,0,q32444005,啊,1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,wxid_1252782525412,你们,1569
1,3,0,wxid_1252782525412,怎么,1569
1,3,0,wxid_1252782525412,说丢,1569
3,3,0,kuaful,,1569
3,3,0,kuaful,,1569
1,3,0,wxid_1252782525412,@我是如此想小心?没丢球,1569
1,3,0,kuaful,不晓得他们在干嘛,1569
1,3,0,wxid_1252782525412,一瓶啤酒肯定是不够滴,1569
1,3,0,q32444005,不晓得他们在干嘛,1569
1,3,0,q32444005,一瓶啤酒肯定是不够滴,1569
1,3,0,kuaful,@小心我来了?你吃了多少哪,1569
1,3,0,kuaful,没命，任杭要上了,1569
1,3,0,kuaful,心跳加速,1569
1,3,0,wxid_1252782525412,不多,1569
1,3,0,wxid_1252782525412,半瓶,1569
1,3,0,wxid_1252782525412,而已,1569
1,3,0,kuaful,半瓶美连达啊，？,1569
1,3,0,wxid_1252782525412,为什么不上蔡慧康,1569
1,3,0,wxid_1252782525412,@我是如此想小心?小人之心,1569
1,3,0,kuaful,转身慢,1569
1,3,0,kuaful,吴蕾又消失了,1569
1,3,0,wxid_1252782525412,浪,1569
1,3,0,wxid_1252782525412,无蕊,1569
1,3,0,kuaful,南京人,1569
1,3,0,kuaful,擅长内战,1569
1,3,0,wxid_1252782525412,杭州人乃,1569
1,3,0,wxid_1252782525412,擅长黑啤,1569
1,3,0,kuaful,闷平,1569
1,3,0,kuaful,太猥琐了,1569
3,2,1,,,1569
1,3,0,wxid_1252782525412,小栗色兔子,1569
1,3,0,wxid_1252782525412,第二字读什么,1569
1,3,0,kuaful,li,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,kuaful,你就这个水平辅导匣子啊,1569
1,3,0,kuaful,赶紧换陈香,1569
1,2,1,@小心我来了?快点看比赛,,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,不敢看了,1569
1,2,1,@我是如此想小心?毕平？,,1569
1,3,0,wxid_1252782525412,1：0？,1569
1,3,0,kuaful,嗯,1569
1,2,1,下场乌兹别克叙利亚都输,,1569
1,2,1,中国队3比0卡塔尔,,1569
1,2,1,额完美,,1569
1,3,0,kuaful,这个不一定,1569
1,3,0,kuaful,要看大国外交了,1569
1,2,1,叙利亚输2个数,,1569
1,2,1,中国只要2比0,,1569
1,3,0,kuaful,要看巴沙尔和暮汗幕得,1569
1,3,0,kuaful,@我爱周星驰?去卡塔尔看比赛啊？,1569
3,3,0,wxid_1252782525412,,1569
1,3,0,wxid_1252782525412,浪,1569
1,2,1,@小心我来了?没事只要他们输得多，1比0,,1569
1,2,1,也能出现,,1569
1,3,0,wxid_1252782525412,现在看看上两场[流泪][流泪],1569
1,3,0,kuaful,麻痹不是南京人叙利亚那场，现在好多少呢,1569
3,2,1,,,1569
1,3,0,q32444005,浪,1569
1,3,0,q32444005,听不懂了,1569
3,2,1,,,1569
1,2,1,@我要去西藏?下周一起看球,,1569
1,2,1,大家带你补课,,1569
1,3,0,q32444005,下周？,1569
1,3,0,kuaful,吴蕾,1569
3,2,1,,,1569
1,3,0,kuaful,@我爱周星驰?吴蕾老乡发个罪己包,1569
1,2,1,周二晚上,,1569
1,2,1,@我是如此想小心?他是上海人,,1569
1,2,1,@我要去西藏?,,1569
1,3,0,q32444005,先说说班长怎么弄,1569
1,2,1,早场吃饭，晚场我们看球,,1569
1,2,1,中场看科长刷吊子,,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,@我爱周星驰?吴蕾老乡发个罪己包,1569
3,2,1,,,1569
1,2,1,一南一北,,1569
1,2,1,哪阔来的老乡,,1569
1,2,1,心疼某人,,1569
1,2,1,几比几都不晓得,,1569
3,3,0,kuaful,,1569
1,3,0,kuaful,@我爱周星驰?有机会,1569
1048625,2,1,"<msg><appmsgappid=""""sdkver=""0""><title></title><des></des><username></username><action>view</action><type>8</type><showtype>0</showtype><content></content><url></url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><appattach><totallen>95323</totallen><attachid>0",0,1569
1,2,1,@我是如此想小心?啊你负责邀请盒子,,1569
3,2,1,,,1569
1,2,1,浪,,1569
1,2,1,亮点东子又不晓得,,1569
